State,District,Disease,YearMonth,Year,Month,Cases,Cases_Lag1,Cases_Lag2,Cases_Lag3,Target_Cases,Risk,Rolling_Sum,State_Enc,District_Enc,Disease_Enc,Target_Enc
Tamil Nadu,Thiruvarur,Food Poisoning,2022-04,2022,4,41.0,0.0,0.0,0.0,134.0,High,41.0,38,472,19,0
Tamil Nadu,Thiruvarur,Food Poisoning,2022-05,2022,5,134.0,41.0,0.0,0.0,24.0,Medium,175.0,38,472,19,2
Tamil Nadu,Thiruvarur,Food Poisoning,2022-06,2022,6,24.0,134.0,41.0,0.0,0.0,None,199.0,38,472,19,3
Tamil Nadu,Thiruvarur,Food Poisoning,2022-07,2022,7,0.0,24.0,134.0,41.0,0.0,None,158.0,38,472,19,3
Tamil Nadu,Thiruvarur,Food Poisoning,2022-08,2022,8,0.0,0.0,24.0,134.0,0.0,None,24.0,38,472,19,3
Tamil Nadu,Thoothukudi,Hepatitis/Jaundice,2022-05,2022,5,5.0,0.0,0.0,0.0,0.0,None,5.0,38,474,21,3
Tamil Nadu,Thoothukudi,Hepatitis/Jaundice,2022-06,2022,6,0.0,5.0,0.0,0.0,0.0,None,5.0,38,474,21,3
Tamil Nadu,Thoothukudi,Hepatitis/Jaundice,2022-07,2022,7,0.0,0.0,5.0,0.0,0.0,None,5.0,38,474,21,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2022-06,2022,6,24.0,0.0,0.0,0.0,0.0,None,24.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2022-07,2022,7,0.0,24.0,0.0,0.0,0.0,None,24.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,24.0,0.0,0.0,None,24.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-04,2023,4,17.0,0.0,0.0,0.0,0.0,None,17.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-05,2023,5,0.0,17.0,0.0,0.0,0.0,None,17.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-06,2023,6,0.0,0.0,17.0,0.0,0.0,None,17.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-08,2023,8,41.0,0.0,0.0,0.0,22.0,Medium,41.0,38,477,0,2
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-09,2023,9,22.0,41.0,0.0,0.0,0.0,None,63.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,2023-10,2023,10,0.0,22.0,41.0,0.0,0.0,None,63.0,38,477,0,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-03,2022,3,24.0,0.0,0.0,0.0,0.0,None,24.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-04,2022,4,0.0,24.0,0.0,0.0,0.0,None,24.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-05,2022,5,0.0,0.0,24.0,0.0,0.0,None,24.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-08,2022,8,7.0,0.0,0.0,0.0,0.0,None,7.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-09,2022,9,0.0,7.0,0.0,0.0,0.0,None,7.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Chickenpox,2022-10,2022,10,0.0,0.0,7.0,0.0,0.0,None,7.0,38,477,8,3
Tamil Nadu,Tiruchirappalli,Cholera,2022-06,2022,6,17.0,0.0,0.0,0.0,0.0,None,17.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2022-07,2022,7,0.0,17.0,0.0,0.0,0.0,None,17.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2022-08,2022,8,0.0,0.0,17.0,0.0,0.0,None,17.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-01,2023,1,6.0,0.0,0.0,0.0,0.0,None,6.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-02,2023,2,0.0,6.0,0.0,0.0,0.0,None,6.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-03,2023,3,0.0,0.0,6.0,0.0,0.0,None,6.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-08,2023,8,5.0,0.0,0.0,0.0,0.0,None,5.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-09,2023,9,0.0,5.0,0.0,0.0,0.0,None,5.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Cholera,2023-10,2023,10,0.0,0.0,5.0,0.0,0.0,None,5.0,38,477,10,3
Tamil Nadu,Tiruchirappalli,Food Poisoning,2022-05,2022,5,46.0,0.0,0.0,0.0,0.0,None,46.0,38,477,19,3
Tamil Nadu,Tiruchirappalli,Food Poisoning,2022-06,2022,6,0.0,46.0,0.0,0.0,0.0,None,46.0,38,477,19,3
Tamil Nadu,Tiruchirappalli,Food Poisoning,2022-07,2022,7,0.0,0.0,46.0,0.0,0.0,None,46.0,38,477,19,3
Tamil Nadu,Tiruchirappalli,Hepatitis/Jaundice,2023-08,2023,8,128.0,0.0,0.0,0.0,0.0,None,128.0,38,477,21,3
Tamil Nadu,Tiruchirappalli,Hepatitis/Jaundice,2023-09,2023,9,0.0,128.0,0.0,0.0,0.0,None,128.0,38,477,21,3
Tamil Nadu,Tiruchirappalli,Hepatitis/Jaundice,2023-10,2023,10,0.0,0.0,128.0,0.0,0.0,None,128.0,38,477,21,3
Tamil Nadu,Tiruppur,Dengue,2023-09,2023,9,11.0,0.0,0.0,0.0,0.0,None,11.0,38,479,13,3
Tamil Nadu,Tiruppur,Dengue,2023-10,2023,10,0.0,11.0,0.0,0.0,0.0,None,11.0,38,479,13,3
Tamil Nadu,Tiruvannamal Ai,Fever With Rash,2023-09,2023,9,8.0,0.0,0.0,0.0,0.0,None,8.0,38,480,18,3
Tamil Nadu,Tiruvannamal Ai,Fever With Rash,2023-10,2023,10,0.0,8.0,0.0,0.0,0.0,None,8.0,38,480,18,3
Tamil Nadu,Tiruvannamalai,Chickenpox,2023-02,2023,2,40.0,0.0,0.0,0.0,0.0,None,40.0,38,481,8,3
Tamil Nadu,Tiruvannamalai,Chickenpox,2023-03,2023,3,0.0,40.0,0.0,0.0,0.0,None,40.0,38,481,8,3
Tamil Nadu,Tiruvannamalai,Chickenpox,2023-04,2023,4,0.0,0.0,40.0,0.0,0.0,None,40.0,38,481,8,3
Tamil Nadu,Tiruvannamalai,Food Poisoning,2022-06,2022,6,47.0,0.0,0.0,0.0,0.0,None,47.0,38,481,19,3
Tamil Nadu,Tiruvannamalai,Food Poisoning,2022-07,2022,7,0.0,47.0,0.0,0.0,0.0,None,47.0,38,481,19,3
Tamil Nadu,Tiruvannamalai,Food Poisoning,2022-08,2022,8,0.0,0.0,47.0,0.0,0.0,None,47.0,38,481,19,3
Tamil Nadu,Trichirapalli,Food Poisoning,2022-05,2022,5,34.0,0.0,0.0,0.0,0.0,None,34.0,38,483,19,3
Tamil Nadu,Trichirapalli,Food Poisoning,2022-06,2022,6,0.0,34.0,0.0,0.0,0.0,None,34.0,38,483,19,3
Tamil Nadu,Trichirapalli,Food Poisoning,2022-07,2022,7,0.0,0.0,34.0,0.0,0.0,None,34.0,38,483,19,3
Tamil Nadu,Vellore,Acute Diarrheal Disease,2022-05,2022,5,30.0,0.0,0.0,0.0,0.0,None,30.0,38,505,0,3
Tamil Nadu,Vellore,Acute Diarrheal Disease,2022-06,2022,6,0.0,30.0,0.0,0.0,0.0,None,30.0,38,505,0,3
Tamil Nadu,Vellore,Acute Diarrheal Disease,2022-07,2022,7,0.0,0.0,30.0,0.0,0.0,None,30.0,38,505,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2022-06,2022,6,8.0,0.0,0.0,0.0,0.0,None,8.0,38,511,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2022-07,2022,7,0.0,8.0,0.0,0.0,0.0,None,8.0,38,511,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,8.0,0.0,0.0,None,8.0,38,511,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2023-08,2023,8,95.0,0.0,0.0,0.0,0.0,None,95.0,38,511,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2023-09,2023,9,0.0,95.0,0.0,0.0,0.0,None,95.0,38,511,0,3
Tamil Nadu,Villupuram,Acute Diarrheal Disease,2023-10,2023,10,0.0,0.0,95.0,0.0,0.0,None,95.0,38,511,0,3
Tamil Nadu,Villupuram,Cholera,2023-09,2023,9,43.0,0.0,0.0,0.0,0.0,None,43.0,38,511,10,3
Tamil Nadu,Villupuram,Cholera,2023-10,2023,10,0.0,43.0,0.0,0.0,0.0,None,43.0,38,511,10,3
Tamil Nadu,Virudhunagar,Dengue,2022-02,2022,2,17.0,0.0,0.0,0.0,0.0,None,17.0,38,512,13,3
Tamil Nadu,Virudhunagar,Dengue,2022-03,2022,3,0.0,17.0,0.0,0.0,0.0,None,17.0,38,512,13,3
Tamil Nadu,Virudhunagar,Dengue,2022-04,2022,4,0.0,0.0,17.0,0.0,0.0,None,17.0,38,512,13,3
Tamil Nadu,Virudhunagar,Fever Of Unknown Origin,2022-11,2022,11,12.0,0.0,0.0,0.0,0.0,None,12.0,38,512,17,3
Tamil Nadu,Virudhunagar,Fever Of Unknown Origin,2022-12,2022,12,0.0,12.0,0.0,0.0,0.0,None,12.0,38,512,17,3
Tamil Nadu,Virudhunagar,Fever Of Unknown Origin,2023-01,2023,1,0.0,0.0,12.0,0.0,0.0,None,12.0,38,512,17,3
Tamil Nadu,Virudhunagar - Sivakasi,Food Poisoning,2022-03,2022,3,7.0,0.0,0.0,0.0,0.0,None,7.0,38,513,19,3
Tamil Nadu,Virudhunagar - Sivakasi,Food Poisoning,2022-04,2022,4,0.0,7.0,0.0,0.0,0.0,None,7.0,38,513,19,3
Tamil Nadu,Virudhunagar - Sivakasi,Food Poisoning,2022-05,2022,5,0.0,0.0,7.0,0.0,0.0,None,7.0,38,513,19,3
Telangana,Adilabad,Acute Diarrheal Disease,2022-12,2022,12,35.0,0.0,0.0,0.0,0.0,None,35.0,39,0,0,3
Telangana,Adilabad,Acute Diarrheal Disease,2023-01,2023,1,0.0,35.0,0.0,0.0,0.0,None,35.0,39,0,0,3
Telangana,Adilabad,Acute Diarrheal Disease,2023-02,2023,2,0.0,0.0,35.0,0.0,0.0,None,35.0,39,0,0,3
Telangana,Adilabad,Food Poisoning,2022-03,2022,3,70.0,0.0,0.0,0.0,0.0,None,70.0,39,0,19,3
Telangana,Adilabad,Food Poisoning,2022-04,2022,4,0.0,70.0,0.0,0.0,0.0,None,70.0,39,0,19,3
Telangana,Adilabad,Food Poisoning,2022-05,2022,5,0.0,0.0,70.0,0.0,0.0,None,70.0,39,0,19,3
Telangana,Hanumakonda,Food Poisoning,2022-03,2022,3,22.0,0.0,0.0,0.0,0.0,None,22.0,39,182,19,3
Telangana,Hanumakonda,Food Poisoning,2022-04,2022,4,0.0,22.0,0.0,0.0,0.0,None,22.0,39,182,19,3
Telangana,Hanumakonda,Food Poisoning,2022-05,2022,5,0.0,0.0,22.0,0.0,0.0,None,22.0,39,182,19,3
Telangana,Hyderabad,Acute Diarrheal Disease,2022-04,2022,4,95.0,0.0,0.0,0.0,0.0,None,95.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2022-05,2022,5,0.0,95.0,0.0,0.0,65.0,Medium,95.0,39,195,0,2
Telangana,Hyderabad,Acute Diarrheal Disease,2022-06,2022,6,65.0,0.0,95.0,0.0,0.0,None,160.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2022-07,2022,7,0.0,65.0,0.0,95.0,0.0,None,65.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,65.0,0.0,0.0,None,65.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2023-04,2023,4,65.0,0.0,0.0,0.0,0.0,None,65.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2023-05,2023,5,0.0,65.0,0.0,0.0,0.0,None,65.0,39,195,0,3
Telangana,Hyderabad,Acute Diarrheal Disease,2023-06,2023,6,0.0,0.0,65.0,0.0,0.0,None,65.0,39,195,0,3
Telangana,Jagtial,Food Poisoning,2022-04,2022,4,25.0,0.0,0.0,0.0,0.0,None,25.0,39,201,19,3
Telangana,Jagtial,Food Poisoning,2022-05,2022,5,0.0,25.0,0.0,0.0,0.0,None,25.0,39,201,19,3
Telangana,Jagtial,Food Poisoning,2022-06,2022,6,0.0,0.0,25.0,0.0,0.0,None,25.0,39,201,19,3
Telangana,Jangoan,Acute Diarrheal Disease,2022-10,2022,10,13.0,0.0,0.0,0.0,0.0,None,13.0,39,213,0,3
Telangana,Jangoan,Acute Diarrheal Disease,2022-11,2022,11,0.0,13.0,0.0,0.0,0.0,None,13.0,39,213,0,3
Telangana,Jangoan,Acute Diarrheal Disease,2022-12,2022,12,0.0,0.0,13.0,0.0,0.0,None,13.0,39,213,0,3
Telangana,Jogulamba Gadwal,Acute Diarrheal Disease,2022-07,2022,7,103.0,0.0,0.0,0.0,0.0,None,103.0,39,225,0,3
Telangana,Jogulamba Gadwal,Acute Diarrheal Disease,2022-08,2022,8,0.0,103.0,0.0,0.0,0.0,None,103.0,39,225,0,3
Telangana,Jogulamba Gadwal,Acute Diarrheal Disease,2022-09,2022,9,0.0,0.0,103.0,0.0,0.0,None,103.0,39,225,0,3
Telangana,Khammam,Dengue,2022-10,2022,10,18.0,0.0,0.0,0.0,0.0,None,18.0,39,256,13,3
Telangana,Khammam,Dengue,2022-11,2022,11,0.0,18.0,0.0,0.0,0.0,None,18.0,39,256,13,3
Telangana,Khammam,Dengue,2022-12,2022,12,0.0,0.0,18.0,0.0,0.0,None,18.0,39,256,13,3
