origin_district,origin_state,origin_lat,origin_lon,dest_district,dest_state,dest_lat,dest_lon
Shahdol,Madhya Pradesh,23.463278039726152,81.43297485309768,Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476
Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278,Ujjain,Madhya Pradesh,23.33519261674286,75.66734680897397
Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278,Jhalawar,Rajasthan,24.333123599201443,76.19371570155248
Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699,Baran,Rajasthan,25.000459726538303,76.75188847027249
Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699,Karauli,Rajasthan,26.52226616813788,76.93956151085321
Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699,Kota,Rajasthan,25.128637179086162,76.12541623594453
Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699,Sawai Madhopur,Rajasthan,26.1927589802982,76.44437776619056
Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976,Baran,Rajasthan,25.000459726538303,76.75188847027249
Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976,Jhansi,Uttar Pradesh,25.510592085229856,78.94644493202475
Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976,Lalitpur,Uttar Pradesh,24.65798799206606,78.55536209547056
Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476,Mirzapur,Uttar Pradesh,24.987832665626005,82.6108876817457
Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476,Sonbhadra,Uttar Pradesh,24.403573943893708,83.04554878287345
Tikamgarh,Madhya Pradesh,24.99308392854094,78.93955092219916,Jhansi,Uttar Pradesh,25.510592085229856,78.94644493202475
Tikamgarh,Madhya Pradesh,24.99308392854094,78.93955092219916,Lalitpur,Uttar Pradesh,24.65798799206606,78.55536209547056
West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913,Jalgaon,Maharashtra,20.93742506404243,75.49131842192593
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Aurangabad,Maharashtra,20.02266720418998,75.27591483413973
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Bid,Maharashtra,18.925112704671662,75.80200053819485
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Pune,Maharashtra,18.57054717944798,74.07657986708261
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Ahmednagar,Maharashtra,19.23321708826859,74.64550270539024,Thane,Maharashtra,19.6184861559355,73.16556898737838
Akola,Maharashtra,20.750285420644214,77.04456579945082,Amravati,Maharashtra,21.189297156116393,77.56873457659867
Akola,Maharashtra,20.750285420644214,77.04456579945082,Buldana,Maharashtra,20.510825394378042,76.40431817984646
Akola,Maharashtra,20.750285420644214,77.04456579945082,Washim,Maharashtra,20.238446841910076,77.21651461327113
Amravati,Maharashtra,21.189297156116393,77.56873457659867,Buldana,Maharashtra,20.510825394378042,76.40431817984646
Amravati,Maharashtra,21.189297156116393,77.56873457659867,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
Amravati,Maharashtra,21.189297156116393,77.56873457659867,Wardha,Maharashtra,20.79632095008147,78.5827272285862
Amravati,Maharashtra,21.189297156116393,77.56873457659867,Washim,Maharashtra,20.238446841910076,77.21651461327113
Amravati,Maharashtra,21.189297156116393,77.56873457659867,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Aurangabad,Maharashtra,20.02266720418998,75.27591483413973,Bid,Maharashtra,18.925112704671662,75.80200053819485
Aurangabad,Maharashtra,20.02266720418998,75.27591483413973,Jalgaon,Maharashtra,20.93742506404243,75.49131842192593
Aurangabad,Maharashtra,20.02266720418998,75.27591483413973,Jalna,Maharashtra,19.81972569274724,75.98260686539582
Aurangabad,Maharashtra,20.02266720418998,75.27591483413973,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Bhandara,Maharashtra,21.15991575449808,79.86916178131872,Chandrapur,Maharashtra,20.11674218438247,79.43777723072257
Bhandara,Maharashtra,21.15991575449808,79.86916178131872,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Bhandara,Maharashtra,21.15991575449808,79.86916178131872,Gondiya,Maharashtra,21.12089922330614,80.1547996662819
Bhandara,Maharashtra,21.15991575449808,79.86916178131872,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
Bid,Maharashtra,18.925112704671662,75.80200053819485,Jalna,Maharashtra,19.81972569274724,75.98260686539582
Bid,Maharashtra,18.925112704671662,75.80200053819485,Latur,Maharashtra,18.37348473252527,76.75954490956445
Bid,Maharashtra,18.925112704671662,75.80200053819485,Osmanabad,Maharashtra,18.188225893622434,76.03923706278353
Bid,Maharashtra,18.925112704671662,75.80200053819485,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Bid,Maharashtra,18.925112704671662,75.80200053819485,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Buldana,Maharashtra,20.510825394378042,76.40431817984646,Jalgaon,Maharashtra,20.93742506404243,75.49131842192593
Buldana,Maharashtra,20.510825394378042,76.40431817984646,Jalna,Maharashtra,19.81972569274724,75.98260686539582
Buldana,Maharashtra,20.510825394378042,76.40431817984646,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Buldana,Maharashtra,20.510825394378042,76.40431817984646,Washim,Maharashtra,20.238446841910076,77.21651461327113
Chandrapur,Maharashtra,20.11674218438247,79.43777723072257,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Chandrapur,Maharashtra,20.11674218438247,79.43777723072257,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
Chandrapur,Maharashtra,20.11674218438247,79.43777723072257,Wardha,Maharashtra,20.79632095008147,78.5827272285862
Chandrapur,Maharashtra,20.11674218438247,79.43777723072257,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Dhule,Maharashtra,21.111520605695627,74.60495445553478,Jalgaon,Maharashtra,20.93742506404243,75.49131842192593
Dhule,Maharashtra,21.111520605695627,74.60495445553478,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
Dhule,Maharashtra,21.111520605695627,74.60495445553478,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041,Gondiya,Maharashtra,21.12089922330614,80.1547996662819
Greater Bombay,Maharashtra,19.14541673876285,72.92318268556104,Raigarh,Maharashtra,18.50993111013498,73.23018141785889
Greater Bombay,Maharashtra,19.14541673876285,72.92318268556104,Thane,Maharashtra,19.6184861559355,73.16556898737838
Hingoli,Maharashtra,19.615347809587025,77.11657306191644,Nanded,Maharashtra,19.115179887848964,77.62064375499766
Hingoli,Maharashtra,19.615347809587025,77.11657306191644,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Hingoli,Maharashtra,19.615347809587025,77.11657306191644,Washim,Maharashtra,20.238446841910076,77.21651461327113
Hingoli,Maharashtra,19.615347809587025,77.11657306191644,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Jalgaon,Maharashtra,20.93742506404243,75.49131842192593,Jalna,Maharashtra,19.81972569274724,75.98260686539582
Jalgaon,Maharashtra,20.93742506404243,75.49131842192593,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Jalna,Maharashtra,19.81972569274724,75.98260686539582,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Kolhapur,Maharashtra,16.466794001073183,74.16729996670061,Ratnagiri,Maharashtra,17.272678793257015,73.46052513266523
Kolhapur,Maharashtra,16.466794001073183,74.16729996670061,Sangli,Maharashtra,17.110715239436043,74.77482660373104
Kolhapur,Maharashtra,16.466794001073183,74.16729996670061,Sindhudurg,Maharashtra,16.132234786194886,73.74296893871488
Latur,Maharashtra,18.37348473252527,76.75954490956445,Nanded,Maharashtra,19.115179887848964,77.62064375499766
Latur,Maharashtra,18.37348473252527,76.75954490956445,Osmanabad,Maharashtra,18.188225893622434,76.03923706278353
Latur,Maharashtra,18.37348473252527,76.75954490956445,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Nagpur,Maharashtra,21.17693580265377,79.0820406487999,Wardha,Maharashtra,20.79632095008147,78.5827272285862
Nanded,Maharashtra,19.115179887848964,77.62064375499766,Parbhani,Maharashtra,19.285775316620985,76.68153024007789
Nanded,Maharashtra,19.115179887848964,77.62064375499766,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Nashik,Maharashtra,20.260003017329552,74.07783818514727,Thane,Maharashtra,19.6184861559355,73.16556898737838
Osmanabad,Maharashtra,18.188225893622434,76.03923706278353,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Parbhani,Maharashtra,19.285775316620985,76.68153024007789,Washim,Maharashtra,20.238446841910076,77.21651461327113
Pune,Maharashtra,18.57054717944798,74.07657986708261,Raigarh,Maharashtra,18.50993111013498,73.23018141785889
Pune,Maharashtra,18.57054717944798,74.07657986708261,Satara,Maharashtra,17.667752357543968,74.18109412699076
Pune,Maharashtra,18.57054717944798,74.07657986708261,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Pune,Maharashtra,18.57054717944798,74.07657986708261,Thane,Maharashtra,19.6184861559355,73.16556898737838
Raigarh,Maharashtra,18.50993111013498,73.23018141785889,Ratnagiri,Maharashtra,17.272678793257015,73.46052513266523
Raigarh,Maharashtra,18.50993111013498,73.23018141785889,Satara,Maharashtra,17.667752357543968,74.18109412699076
Raigarh,Maharashtra,18.50993111013498,73.23018141785889,Thane,Maharashtra,19.6184861559355,73.16556898737838
Ratnagiri,Maharashtra,17.272678793257015,73.46052513266523,Sangli,Maharashtra,17.110715239436043,74.77482660373104
Ratnagiri,Maharashtra,17.272678793257015,73.46052513266523,Satara,Maharashtra,17.667752357543968,74.18109412699076
Ratnagiri,Maharashtra,17.272678793257015,73.46052513266523,Sindhudurg,Maharashtra,16.132234786194886,73.74296893871488
Sangli,Maharashtra,17.110715239436043,74.77482660373104,Satara,Maharashtra,17.667752357543968,74.18109412699076
Sangli,Maharashtra,17.110715239436043,74.77482660373104,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Satara,Maharashtra,17.667752357543968,74.18109412699076,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Wardha,Maharashtra,20.79632095008147,78.5827272285862,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Washim,Maharashtra,20.238446841910076,77.21651461327113,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Bishnupur,Manipur,24.540119648813892,93.80276712268979,Chandel,Manipur,24.24120418947334,94.09550377786111
Bishnupur,Manipur,24.540119648813892,93.80276712268979,Churachandpur,Manipur,24.303776572619423,93.42099620633302
Bishnupur,Manipur,24.540119648813892,93.80276712268979,Senapati,Manipur,25.20164854008398,94.0413097823241
Bishnupur,Manipur,24.540119648813892,93.80276712268979,Thoubal,Manipur,24.53614326369772,93.9734894276623
Bishnupur,Manipur,24.540119648813892,93.80276712268979,West Imphal,Manipur,24.807692170324227,93.87762532193598
Chandel,Manipur,24.24120418947334,94.09550377786111,Churachandpur,Manipur,24.303776572619423,93.42099620633302
Chandel,Manipur,24.24120418947334,94.09550377786111,Senapati,Manipur,25.20164854008398,94.0413097823241
Chandel,Manipur,24.24120418947334,94.09550377786111,Thoubal,Manipur,24.53614326369772,93.9734894276623
Chandel,Manipur,24.24120418947334,94.09550377786111,Ukhrul,Manipur,25.026132677297174,94.4356341279975
Churachandpur,Manipur,24.303776572619423,93.42099620633302,East Imphal,Manipur,24.80631058638723,93.77619621128096
Churachandpur,Manipur,24.303776572619423,93.42099620633302,Senapati,Manipur,25.20164854008398,94.0413097823241
Churachandpur,Manipur,24.303776572619423,93.42099620633302,Tamenglong,Manipur,24.95138800675856,93.52811839253773
Churachandpur,Manipur,24.303776572619423,93.42099620633302,Thoubal,Manipur,24.53614326369772,93.9734894276623
East Imphal,Manipur,24.80631058638723,93.77619621128096,Senapati,Manipur,25.20164854008398,94.0413097823241
East Imphal,Manipur,24.80631058638723,93.77619621128096,Tamenglong,Manipur,24.95138800675856,93.52811839253773
East Imphal,Manipur,24.80631058638723,93.77619621128096,Thoubal,Manipur,24.53614326369772,93.9734894276623
East Imphal,Manipur,24.80631058638723,93.77619621128096,West Imphal,Manipur,24.807692170324227,93.87762532193598
Senapati,Manipur,25.20164854008398,94.0413097823241,Tamenglong,Manipur,24.95138800675856,93.52811839253773
Senapati,Manipur,25.20164854008398,94.0413097823241,Thoubal,Manipur,24.53614326369772,93.9734894276623
Senapati,Manipur,25.20164854008398,94.0413097823241,Ukhrul,Manipur,25.026132677297174,94.4356341279975
Senapati,Manipur,25.20164854008398,94.0413097823241,West Imphal,Manipur,24.807692170324227,93.87762532193598
Thoubal,Manipur,24.53614326369772,93.9734894276623,West Imphal,Manipur,24.807692170324227,93.87762532193598
